target_id,primary_tce,secondary_tce,tce_maxmesd_primary,tce_maxmesd_secondary,tce_maxmesd_secondary_new,koi_disposition_primary,koi_disposition_secondary,fpwg_disp_status_primary,fpwg_disp_status_secondary,label_primary,label_secondary
9221398,1,2,-0.1906,-2.874,0.1906,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9222516,1,2,0.3113,0.2219,-0.3113,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9224836,1,2,1.063,1.031,-1.063,,,,,NTP,NTP
9229571,1,2,0.8375,0.6879,-0.8375,,,,,NTP,NTP
9240664,1,2,6.1160000000000005,-0.3958,-6.1160000000000005,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9243421,2,4,0.8242,0.9074,-0.8242,,,,,NTP,NTP
9243795,1,2,-0.6743,-1.682,0.6743,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9246481,2,3,0.6789,0.8081,-0.6789,,,,,NTP,NTP
9246715,1,2,122.1,-2.827,-122.1,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9266285,1,2,2.8,2.4130000000000003,-2.8,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9268205,1,2,1.704,2.384,-1.704,,,,,NTP,NTP
9273730,1,2,0.8815,0.395,-0.8815,,,,,NTP,NTP
9278021,1,2,1.716,-0.1531,-1.716,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9278696,1,2,0.3375,0.3356,-0.3375,,,,,NTP,NTP
9279865,1,3,1.075,1.082,-1.075,,,,,NTP,NTP
9284741,1,4,6.675,2.28,-6.675,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9284741,2,5,-4.6560000000000015,-3.991,4.6560000000000015,,,,,NTP,NTP
9288786,1,2,0.8722,0.725,-0.8722,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9291618,1,2,0.2125,0.2125,-0.2125,,,,,NTP,NTP
9291748,1,2,7.7810000000000015,6.729,-7.7810000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9300946,2,4,0.47,0.4691,-0.47,,,,,NTP,NTP
9301183,2,4,-0.6879,-0.6334,0.6879,,,,,NTP,NTP
9301506,1,2,0.3031,0.2177,-0.3031,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9307105,1,2,6.77,-1.056,-6.77,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9334490,1,2,9.275,10.08,-9.275,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9343888,2,3,-0.1781,0.35,0.1781,,,,,NTP,NTP
9344493,1,2,0.4112,0.4181,-0.4112,,,,,NTP,NTP
9344623,1,2,6.0139999999999985,10.86,-6.0139999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9346253,1,2,23.96,20.72,-23.96,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9346592,1,2,359.2,50.04,-359.2,,,,,NTP,NTP
9350686,1,2,0.5573,0.5409,-0.5573,,,,,NTP,NTP
9353182,1,2,5.477,-2.507,-5.477,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9369547,1,2,0.3011,0.1625,-0.3011,,,,,NTP,NTP
9369756,1,2,0.4458,0.45,-0.4458,,,,,NTP,NTP
9392702,1,2,1.955,1.199,-1.955,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9395222,1,2,0.6583,-0.2031,-0.6583,,,,,NTP,NTP
9398382,1,4,1.863,1.861,-1.863,,,,,NTP,NTP
9405541,1,2,5.555,5.806,-5.555,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9410527,1,2,0.6675,0.6237,-0.6675,,,,,NTP,NTP
9410930,1,2,0.925,1.122,-0.925,CONFIRMED,,NOT EXAMINED,,PC,NTP
9411317,1,2,3.156,-0.6771,-3.156,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9412462,1,2,4.952,2.588,-4.952,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9414857,1,2,0.9468,0.9195,-0.9468,,,,,NTP,NTP
9418619,1,2,3.075,2.141,-3.075,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
9418994,1,2,18.8,23.46,-18.8,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9428899,1,2,1.88,1.791,-1.88,,,,,NTP,NTP
9429060,1,2,0.3156,0.3236,-0.3156,,,,,NTP,NTP
9429998,1,2,0.7697,0.7496,-0.7697,,,,,NTP,NTP
9446824,1,2,2.1,1.764,-2.1,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9451096,1,2,0.6292,0.2,-0.6292,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9451127,1,2,2.5610000000000004,2.248,-2.5610000000000004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9456595,1,2,0.7937,0.3167,-0.7937,,,,,NTP,NTP
9467345,7,9,4.332,40.14,-4.332,,,,,NTP,NTP
9468296,1,2,2.9,-1.213,-2.9,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9468382,1,2,5.947,7.302,-5.947,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9468717,1,2,3.703,2.9610000000000003,-3.703,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9471360,1,2,1.689,1.574,-1.689,,,,,NTP,NTP
9471755,1,2,0.4569,0.2281,-0.4569,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9474101,1,2,0.4085,0.5063,-0.4085,,,,,NTP,NTP
9474222,1,2,9.74,3.141,-9.74,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9474969,1,2,-5.251,1.124,5.251,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9479460,1,2,1.031,0.5245,-1.031,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9487546,1,2,0.377,0.3604,-0.377,,,,,NTP,NTP
9491205,1,2,0.5926,0.6117,-0.5926,,,,,NTP,NTP
9509223,1,2,3.794,9.372,-3.794,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
9520443,1,2,0.4964,-0.1433,-0.4964,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9528212,1,2,2.4930000000000003,2.466,-2.4930000000000003,,,,,NTP,NTP
9528420,1,2,2.352,1.887,-2.352,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9528430,1,2,65.04,39.18,-65.04,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9529073,1,2,0.4104,0.5719,-0.4104,,,,,NTP,NTP
9529856,1,2,8.138,5.782,-8.138,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9532117,1,2,3.031,-0.8786,-3.031,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9532123,1,2,3.025,2.527,-3.025,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9532421,1,2,2.15,2.309,-2.15,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9532637,2,3,0.3094,0.3056,-0.3094,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
9535876,1,2,0.4813,0.239,-0.4813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9535881,1,2,0.475,0.3421,-0.475,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9543660,1,2,-3.63,-3.794,3.63,,,,,NTP,NTP
9549471,1,2,5.224,1.594,-5.224,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9549472,1,4,5.224,-2.636,-5.224,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9550886,2,3,0.1688,0.2536,-0.1688,,,,,NTP,NTP
9552608,1,2,6.027,5.983,-6.027,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
9569866,1,2,0.722,0.2125,-0.722,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9576197,1,2,3.966,-1.01,-3.966,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9579499,1,2,3.55,3.892,-3.55,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9588822,1,2,46.68,21.88,-46.68,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9591519,1,2,0.7024,0.7433,-0.7024,,,,,NTP,NTP
9593757,1,2,1.251,-0.4042,-1.251,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9593759,1,2,1.248,1.723,-1.248,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9594022,1,2,4.059,-1.389,-4.059,,,,,NTP,NTP
9596093,1,2,0.3554,0.2637,-0.3554,,,,,NTP,NTP
9596187,1,2,0.475,0.3752,-0.475,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9597095,1,2,1.371,1.117,-1.371,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9597729,1,2,0.4419,0.2156,-0.4419,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
9606739,2,3,0.1919,0.3875,-0.1919,,,,,NTP,NTP
9614124,2,3,0.215,0.2063,-0.215,,,,,NTP,NTP
9630640,1,2,2.121,2.484,-2.121,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9632895,1,2,13.55,18.94,-13.55,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9636559,1,2,5.296,4.666,-5.296,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9637299,1,2,0.9408,0.6719,-0.9408,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9640921,1,2,49.84,27.83,-49.84,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9640976,1,2,1.088,0.949,-1.088,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9641031,1,2,1.089,1.257,-1.089,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9642018,1,2,0.252,0.2526,-0.252,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
9643043,1,2,23.27,35.68,-23.27,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9649222,1,2,2.9560000000000004,2.316,-2.9560000000000004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9650390,1,2,0.2912,0.1625,-0.2912,,,,,NTP,NTP
9655129,1,2,1.368,0.4836,-1.368,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9655402,1,2,1.42,1.401,-1.42,,,,,NTP,NTP
9655422,1,3,0.4489,0.6541,-0.4489,,,,,NTP,NTP
9655471,1,2,1.289,1.3119999999999998,-1.289,,,,,NTP,NTP
9655858,1,2,10.38,1.492,-10.38,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9656397,1,2,100.6,-7.976,-100.6,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9658832,1,2,0.4583,-0.2281,-0.4583,,,,,NTP,NTP
9661869,1,2,11.52,13.57,-11.52,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9664215,1,2,1.663,0.4125,-1.663,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9664387,1,2,0.2875,0.1628,-0.2875,,,,,NTP,NTP
9665503,1,2,7.556,0.3625,-7.556,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9666465,1,2,1.621,1.731,-1.621,,,,,NTP,NTP
9667584,1,4,0.2906,0.2881,-0.2906,,,,,NTP,NTP
9667584,2,3,0.2949,0.425,-0.2949,,,,,NTP,NTP
9673173,1,2,-3.406,2.527,3.406,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9674564,1,2,3.678,2.766,-3.678,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9674592,1,2,3.688,-1.601,-3.688,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
9674608,1,2,1.485,0.9188,-1.485,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9713632,1,2,0.3625,0.5381,-0.3625,,,,,NTP,NTP
9714123,1,2,26.68,20.5,-26.68,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9714572,1,4,0.8242,0.9643,-0.8242,,,,,NTP,NTP
9715923,2,7,1.858,5.377999999999999,-1.858,,,,,NTP,NTP
9715925,1,2,2.363,4.143,-2.363,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9716350,1,2,0.7456,0.7849,-0.7456,,,,,NTP,NTP
9717861,1,2,1.281,-0.3813,-1.281,,,,,NTP,NTP
9718379,1,2,-4.516,16.27,4.516,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9719636,1,2,1.69,1.328,-1.69,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9725543,1,2,0.2781,0.4047,-0.2781,,,,,NTP,NTP
9752973,2,4,1.43,1.433,-1.43,,,,,NTP,NTP
9758615,2,3,0.3761,0.2906,-0.3761,,,,,NTP,NTP
9761199,1,2,0.7016,0.2906,-0.7016,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9762519,1,2,3.937,0.75,-3.937,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9764506,1,2,1.4240000000000002,0.5623,-1.4240000000000002,,,,,NTP,NTP
9772087,1,2,1.757,1.706,-1.757,,,,,NTP,NTP
9774357,1,2,4.807,4.2639999999999985,-4.807,,,,,NTP,NTP
9777062,1,2,11.53,7.113,-11.53,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9777090,1,2,2.729,-1.024,-2.729,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9784222,1,2,0.3938,0.2563,-0.3938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9784230,1,2,0.3982,0.1594,-0.3982,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
9784590,1,2,3.065,1.349,-3.065,,,,,NTP,NTP
9785454,1,2,35.91,124.2,-35.91,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9786821,1,3,-0.2063,1.676,0.2063,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9790034,1,3,2.86,3.167,-2.86,,,,,NTP,NTP
9791381,1,3,0.2708,0.1625,-0.2708,,,,,NTP,NTP
9791381,2,4,0.2719,0.2697,-0.2719,,,,,NTP,NTP
9791509,1,3,0.4382,0.3493,-0.4382,,,,,NTP,NTP
9813678,1,2,0.252,0.2525,-0.252,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9818732,1,9,13.4,-2.146,-13.4,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9818732,2,8,33.68,9.345,-33.68,,,,,NTP,NTP
9821078,1,2,4.223,3.692,-4.223,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9821151,1,2,4.2189999999999985,4.008,-4.2189999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9822703,1,2,3.03,3.494,-3.03,,,,,NTP,NTP
9832545,1,2,0.5146,-0.25,-0.5146,,,,,NTP,NTP
9832655,1,2,0.4087,0.3678,-0.4087,,,,,NTP,NTP
9833625,1,2,0.7084,0.3664,-0.7084,,,,,NTP,NTP
9834257,1,2,9.746,-1.736,-9.746,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9837083,1,2,0.3109,0.225,-0.3109,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9837544,1,2,-8.03,10.04,8.03,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9837578,1,2,10.48,1.676,-10.48,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9838060,1,2,10.82,14.97,-10.82,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9838975,1,2,8.718,13.75,-8.718,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9839081,1,2,1.278,-0.3031,-1.278,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9843435,1,2,0.8446,0.8401,-0.8446,,,,,NTP,NTP
9851123,1,2,5.34,2.677,-5.34,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9851126,1,2,5.34,2.588,-5.34,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9851142,1,2,5.334,5.456,-5.334,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9851226,1,2,5.334,4.509,-5.334,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9873869,1,2,2.495,2.719,-2.495,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9875566,1,2,2.7710000000000004,2.745,-2.7710000000000004,,,,,NTP,NTP
9886224,1,2,1.5,-0.2542,-1.5,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9892471,1,2,4.133,1.539,-4.133,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9892624,2,4,0.5048,0.4837,-0.5048,,,,,NTP,NTP
9892856,1,2,1.207,0.5938,-1.207,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9895269,1,3,0.2792,0.2729,-0.2792,,,,,NTP,NTP
9896435,1,2,9.165,-0.65,-9.165,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9899416,1,2,0.6675,0.3701,-0.6675,,,,,NTP,NTP
9907505,1,2,13.89,4.305,-13.89,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9913798,1,2,1.0759999999999998,0.4219,-1.0759999999999998,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9934208,1,2,5.052,6.6560000000000015,-5.052,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9941662,1,2,0.8823,1.169,-0.8823,CONFIRMED,,POSSIBLE PLANET,,PC,NTP
9944201,1,2,0.349,0.5246,-0.349,CANDIDATE,,NOT EXAMINED,,NTP,NTP
9944421,1,2,3.986,1.87,-3.986,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9948002,1,2,73.72,20.53,-73.72,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9953617,1,2,1.144,-0.6334,-1.144,,,,,NTP,NTP
9955807,1,2,2.684,2.487,-2.684,,,,,NTP,NTP
9957351,1,2,0.4906,0.2442,-0.4906,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9958053,1,2,0.4042,-0.6458,-0.4042,FALSE POSITIVE,,CERTIFIED FA,,NTP,NTP
9963009,1,2,21.24,-5.627999999999999,-21.24,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9963461,1,2,2.143,4.23,-2.143,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9965184,1,2,7.857,-1.6880000000000002,-7.857,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9965206,1,2,8.363999999999999,-1.981,-8.363999999999999,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9966115,1,2,4.475,-0.5913,-4.475,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9972385,2,3,1.43,0.7833,-1.43,,,,,NTP,NTP
10000490,1,2,0.7072,-0.225,-0.7072,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10006641,1,2,0.4406,0.1688,-0.4406,FALSE POSITIVE,,POSSIBLE PLANET,,PC,NTP
10007492,1,2,1.325,1.6669999999999998,-1.325,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10015516,2,3,-66.36,135.4,66.36,,,,,NTP,NTP
10020423,1,2,3.63,-1.035,-3.63,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10026136,1,2,5.893,2.125,-5.893,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10026457,1,2,5.619,-1.873,-5.619,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10026458,1,2,5.626,-2.248,-5.626,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10030778,1,2,14.95,-6.7360000000000015,-14.95,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10031634,1,3,0.3208,0.1778,-0.3208,,,,,NTP,NTP
10031707,1,2,4.189,1.11,-4.189,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10031808,1,2,4.209,3.985,-4.209,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10031885,1,2,4.182,3.719,-4.182,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10031907,1,2,4.175,5.497000000000001,-4.175,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10034146,1,2,0.4695,-0.2289,-0.4695,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
10068030,1,2,1.009,0.5638,-1.009,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10068383,1,2,3.65,-1.464,-3.65,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10074067,1,3,1.737,1.955,-1.737,,,,,NTP,NTP
10074700,1,2,178.1,-3.855,-178.1,,,,,NTP,NTP
10083623,1,2,0.7219,0.8475,-0.7219,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10090722,2,3,-1.328,3.386,1.328,,,,,NTP,NTP
10091110,1,3,2.109,-0.8125,-2.109,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10091792,1,2,0.3125,0.3077,-0.3125,,,,,NTP,NTP
10096019,1,3,3.786,4.494,-3.786,,,,,NTP,NTP
10125352,1,2,2.145,3.009,-2.145,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10129482,1,2,0.4338,0.2438,-0.4338,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10132618,1,2,0.6531,0.6739,-0.6531,,,,,NTP,NTP
10139305,1,2,0.831,-0.2969,-0.831,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10141087,2,4,-0.1625,0.3594,0.1625,,,,,NTP,NTP
10152836,1,2,-36.32,84.92,36.32,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10155321,1,2,1.425,0.8948,-1.425,,,,,NTP,NTP
10186945,1,2,0.3563,0.2968,-0.3563,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10198109,1,2,11.91,1.192,-11.91,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10198662,1,2,2.97,3.556,-2.97,,,,,NTP,NTP
10206675,1,2,8.646,8.167,-8.646,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10215422,1,2,16.97,5.8439999999999985,-16.97,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10219288,1,2,1.682,-0.7833,-1.682,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10220150,1,2,0.4875,0.3879,-0.4875,,,,,NTP,NTP
10224920,1,3,0.28600000000000003,0.4141,-0.28600000000000003,,,,,NTP,NTP
10228942,1,2,0.5858,2.357,-0.5858,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10231171,1,2,1.526,2.125,-1.526,,,,,NTP,NTP
10232123,1,2,0.6719,0.25,-0.6719,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10258558,1,2,10.71,-2.97,-10.71,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10259029,1,2,4.136,0.8875,-4.136,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10259031,1,2,4.132,-1.28,-4.132,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10268809,1,2,16.32,11.05,-16.32,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10268903,1,2,0.55,0.3875,-0.55,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10272747,1,2,1.907,1.564,-1.907,,,,,NTP,NTP
10275880,1,2,4.877,2.214,-4.877,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10275887,1,2,4.857,3.78,-4.857,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10275887,3,4,-1.859,3.372,1.859,,,,,NTP,NTP
10281890,1,5,0.9944,7.039,-0.9944,,,,,NTP,NTP
10281890,2,3,-0.9876,0.9944,0.9876,,,,,NTP,NTP
10287248,1,2,1.597,1.288,-1.597,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10288922,1,2,5.3039999999999985,-2.117,-5.3039999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10292238,1,7,20.82,6.314,-20.82,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10292465,1,2,0.6781,0.2156,-0.6781,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10293818,1,2,0.1813,0.1781,-0.1813,,,,,NTP,NTP
10295951,1,2,3.412,2.833,-3.412,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
10296163,1,2,3.154,3.309,-3.154,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10330495,1,2,8.575,5.291,-8.575,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10332789,1,2,10.41,-3.869,-10.41,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10333254,1,2,2.0980000000000003,2.895,-2.0980000000000003,,,,,NTP,NTP
10338279,1,2,2.838,1.7,-2.838,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10345478,1,2,8.867,8.538,-8.867,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10345862,1,2,16.46,-6.689,-16.46,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10350769,1,2,0.329,0.4207,-0.329,,,,,NTP,NTP
10351767,1,2,0.6327,0.3188,-0.6327,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10352603,1,2,23.81,11.1,-23.81,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10352938,1,2,2.991,4.032,-2.991,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10383696,1,2,3.891,3.032,-3.891,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10384962,1,2,1.442,1.763,-1.442,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10394172,1,2,1.301,0.7765,-1.301,,,,,NTP,NTP
10416779,1,2,0.2813,0.2467,-0.2813,,,,,NTP,NTP
10417704,1,2,0.5469,1.192,-0.5469,FALSE POSITIVE,,CERTIFIED FA,,NTP,NTP
10418797,1,2,15.71,13.84,-15.71,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10419211,1,2,6.479,2.965,-6.479,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10420279,1,3,13.06,7.33,-13.06,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10420279,2,9,30.13,8.459,-30.13,,,,,NTP,NTP
10420301,3,4,227.1,45.47,-227.1,,,,,NTP,NTP
10427700,1,2,0.3031,0.1688,-0.3031,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10448764,1,2,2.4530000000000003,2.002,-2.4530000000000003,,,,,NTP,NTP
10454401,1,2,6.405,4.809,-6.405,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10454401,4,5,1.975,3.113,-1.975,,,,,NTP,NTP
10462826,1,2,31.14,32.0,-31.14,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10464078,1,2,11.84,1.124,-11.84,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10464666,1,2,97.56,35.43,-97.56,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10480952,1,2,-0.3125,-0.4781,0.3125,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10483644,1,2,2.553,1.521,-2.553,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10485250,1,2,6.007999999999999,11.07,-6.007999999999999,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10486425,1,2,2.644,0.3,-2.644,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10491544,1,2,16.12,13.45,-16.12,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10491554,1,2,16.13,10.86,-16.13,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
10514430,5,7,-4.4,3.588,4.4,,,,,NTP,NTP
